Date,Treatment,Location,Species,Taxa,Pot,Code,Height,Diameter,Comment,ToFit
22/12/2014,Warmed,S,BOT,BOT,28,BOT-28,70.1,7.95,,1
29/12/2014,Warmed,S,BOT,BOT,28,BOT-28,85.2,9.35,,1
5/01/2015,Warmed,S,BOT,BOT,28,BOT-28,100,10.86,,1
7/11/2014,Warmed,S,BOT,BOT,29,BOT-29,30.8,1.48,,1
17/11/2014,Warmed,S,BOT,BOT,29,BOT-29,35,2.08,,1
26/11/2014,Warmed,S,BOT,BOT,29,BOT-29,41.3,5.07,,0
1/12/2014,Warmed,S,BOT,BOT,29,BOT-29,47.6,4.31,,1
8/12/2014,Warmed,S,BOT,BOT,29,BOT-29,53.8,5.27,,1
15/12/2014,Warmed,S,BOT,BOT,29,BOT-29,60.6,6.76,,1
22/12/2014,Warmed,S,BOT,BOT,29,BOT-29,65.6,7.92,,1
29/12/2014,Warmed,S,BOT,BOT,29,BOT-29,71.5,8.99,,0
5/01/2015,Warmed,S,BOT,BOT,29,BOT-29,86,8.71,,1
7/11/2014,Home,S,BOT,BOT,3,BOT-3,34,2.02,,1
17/11/2014,Home,S,BOT,BOT,3,BOT-3,37.1,2.84,,1
26/11/2014,Home,S,BOT,BOT,3,BOT-3,43.2,4.21,,1
1/12/2014,Home,S,BOT,BOT,3,BOT-3,47.4,5.4,,1
8/12/2014,Home,S,BOT,BOT,3,BOT-3,52.3,5.68,,1
15/12/2014,Home,S,BOT,BOT,3,BOT-3,56.3,6.89,,1
22/12/2014,Home,S,BOT,BOT,3,BOT-3,64.7,8.5,,1
29/12/2014,Home,S,BOT,BOT,3,BOT-3,72,9.8,,1
5/01/2015,Home,S,BOT,BOT,3,BOT-3,84,10.42,,1
7/11/2014,Warmed,S,BOT,BOT,30,BOT-30,31.2,2.07,,1
17/11/2014,Warmed,S,BOT,BOT,30,BOT-30,35.1,2.15,,1
26/11/2014,Warmed,S,BOT,BOT,30,BOT-30,42,4.22,,1
1/12/2014,Warmed,S,BOT,BOT,30,BOT-30,49.6,4.64,,1
8/12/2014,Warmed,S,BOT,BOT,30,BOT-30,56.6,6.11,,1
15/12/2014,Warmed,S,BOT,BOT,30,BOT-30,62.1,5.85,,0
22/12/2014,Warmed,S,BOT,BOT,30,BOT-30,71.2,7.8,,1
29/12/2014,Warmed,S,BOT,BOT,30,BOT-30,77.2,8.76,,1
5/01/2015,Warmed,S,BOT,BOT,30,BOT-30,88.8,10.54,,1
7/11/2014,Warmed,S,BOT,BOT,31,BOT-31,29.7,1.65,,1
17/11/2014,Warmed,S,BOT,BOT,31,BOT-31,32.6,2.63,,1
26/11/2014,Warmed,S,BOT,BOT,31,BOT-31,39.7,4.4,,0
1/12/2014,Warmed,S,BOT,BOT,31,BOT-31,46.4,3.87,,1
8/12/2014,Warmed,S,BOT,BOT,31,BOT-31,52.7,5.62,,1
15/12/2014,Warmed,S,BOT,BOT,31,BOT-31,58.1,7.28,,1
22/12/2014,Warmed,S,BOT,BOT,31,BOT-31,64.5,9.66,,0
29/12/2014,Warmed,S,BOT,BOT,31,BOT-31,74.7,9.5,,1
5/01/2015,Warmed,S,BOT,BOT,31,BOT-31,92.5,10.52,,1
7/11/2014,Home,S,BOT,BOT,4,BOT-4,32.4,1.84,,1
17/11/2014,Home,S,BOT,BOT,4,BOT-4,33.7,2.3,,1
26/11/2014,Home,S,BOT,BOT,4,BOT-4,38.4,3.02,,1
1/12/2014,Home,S,BOT,BOT,4,BOT-4,41.3,3.94,,1
8/12/2014,Home,S,BOT,BOT,4,BOT-4,43.2,5.39,,1
15/12/2014,Home,S,BOT,BOT,4,BOT-4,45.5,6.19,,1
22/12/2014,Home,S,BOT,BOT,4,BOT-4,49.1,8.91,,1
29/12/2014,Home,S,BOT,BOT,4,BOT-4,65.6,10.11,,0
5/01/2015,Home,S,BOT,BOT,4,BOT-4,63,10.52,,1
6/11/2014,Pre-treatment,S,BOT,BOT,40,BOT-40,29.3,1.6,,1
6/11/2014,Pre-treatment,S,BOT,BOT,41,BOT-41,24.4,1.81,,1
6/11/2014,Pre-treatment,S,BOT,BOT,42,BOT-42,29.4,1.96,,1
6/11/2014,Pre-treatment,S,BOT,BOT,43,BOT-43,24.9,2.06,,1
6/11/2014,Pre-treatment,S,BOT,BOT,44,BOT-44,24.6,1.94,,1
6/11/2014,Pre-treatment,S,BOT,BOT,45,BOT-45,17.7,1.03,,1
7/11/2014,Home,S,BOT,BOT,5,BOT-5,26.2,1.6,,1
17/11/2014,Home,S,BOT,BOT,5,BOT-5,28.9,2.37,,1
26/11/2014,Home,S,BOT,BOT,5,BOT-5,34.4,2.84,above fork,1
1/12/2014,Home,S,BOT,BOT,5,BOT-5,38.5,4.06,,1
7/11/2014,Home,S,BOT,BOT,6,BOT-6,27.8,1.86,,1
17/11/2014,Home,S,BOT,BOT,6,BOT-6,30.2,2.21,,1
26/11/2014,Home,S,BOT,BOT,6,BOT-6,35.6,2.9,,1
1/12/2014,Home,S,BOT,BOT,6,BOT-6,38.7,3.56,,1
8/12/2014,Home,S,BOT,BOT,6,BOT-6,43,4.35,,1
15/12/2014,Home,S,BOT,BOT,6,BOT-6,47.6,5.28,,1
22/12/2014,Home,S,BOT,BOT,6,BOT-6,53.2,6.47,,1
29/12/2014,Home,S,BOT,BOT,6,BOT-6,58.2,7.73,,1
5/01/2015,Home,S,BOT,BOT,6,BOT-6,64.5,8.82,,1
7/11/2014,Home,S,BOT,BOT,7,BOT-7,29.6,1.59,,1
17/11/2014,Home,S,BOT,BOT,7,BOT-7,31.6,2.02,,1
26/11/2014,Home,S,BOT,BOT,7,BOT-7,37.7,2.81,,1
1/12/2014,Home,S,BOT,BOT,7,BOT-7,41.1,3.81,,1
8/12/2014,Home,S,BOT,BOT,7,BOT-7,47.2,4.55,,1
15/12/2014,Home,S,BOT,BOT,7,BOT-7,54.5,5.69,,1
22/12/2014,Home,S,BOT,BOT,7,BOT-7,62.9,8.22,,0
29/12/2014,Home,S,BOT,BOT,7,BOT-7,71.2,7.74,,1
5/01/2015,Home,S,BOT,BOT,7,BOT-7,82,9.9,,1
7/11/2014,Home,S,BOT,BOT,8,BOT-8,27.3,1.62,,1
17/11/2014,Home,S,BOT,BOT,8,BOT-8,29.2,2.26,,1
26/11/2014,Home,S,BOT,BOT,8,BOT-8,33.3,2.84,,1
1/12/2014,Home,S,BOT,BOT,8,BOT-8,36.3,3.71,,1
8/12/2014,Home,S,BOT,BOT,8,BOT-8,41.4,4.35,,1
15/12/2014,Home,S,BOT,BOT,8,BOT-8,48.7,4.93,,1
22/12/2014,Home,S,BOT,BOT,8,BOT-8,58.6,6.15,,1
29/12/2014,Home,S,BOT,BOT,8,BOT-8,66,7.29,,1
5/01/2015,Home,S,BOT,BOT,8,BOT-8,73,7.74,,1
7/11/2014,Home,S,BOT,BOT,9,BOT-9,27,1.87,,1
17/11/2014,Home,S,BOT,BOT,9,BOT-9,28.8,2.49,,1
20/11/2014,Home,S,BOT,BOT,9,BOT-9,29.9,2.67,,1
7/11/2014,Home,N,BRA,BRA,1,BRA-1,27.2,1.72,,1
17/11/2014,Home,N,BRA,BRA,1,BRA-1,41.2,2.11,,1
20/11/2014,Home,N,BRA,BRA,1,BRA-1,46.3,2.66,,1
7/11/2014,Home,N,BRA,BRA,10,BRA-10,26.1,1.3,,1
17/11/2014,Home,N,BRA,BRA,10,BRA-10,34.3,2.31,,1
26/11/2014,Home,N,BRA,BRA,10,BRA-10,56.1,3.49,,1
1/12/2014,Home,N,BRA,BRA,10,BRA-10,73.1,4.56,,1
8/12/2014,Home,N,BRA,BRA,10,BRA-10,91.6,6.2,,1
15/12/2014,Home,N,BRA,BRA,10,BRA-10,113.4,7.79,,1
22/12/2014,Home,N,BRA,BRA,10,BRA-10,135.3,10.5,,0
29/12/2014,Home,N,BRA,BRA,10,BRA-10,148,9.95,,1
5/01/2015,Home,N,BRA,BRA,10,BRA-10,171,10.82,,1
7/11/2014,Home,N,BRA,BRA,2,BRA-2,24.3,1.87,,1
17/11/2014,Home,N,BRA,BRA,2,BRA-2,36,2.48,,1
26/11/2014,Home,N,BRA,BRA,2,BRA-2,60.2,3.59,,1
1/12/2014,Home,N,BRA,BRA,2,BRA-2,76.3,4.38,,1
8/12/2014,Home,N,BRA,BRA,2,BRA-2,97.5,6.66,,1
15/12/2014,Home,N,BRA,BRA,2,BRA-2,107.5,8.4,,1
7/11/2014,Warmed,N,BRA,BRA,20,BRA-20,27.2,1.68,,1
17/11/2014,Warmed,N,BRA,BRA,20,BRA-20,42.8,3.26,,1
26/11/2014,Warmed,N,BRA,BRA,20,BRA-20,64.3,4.51,,1
1/12/2014,Warmed,N,BRA,BRA,20,BRA-20,84.9,4.15,,0
8/12/2014,Warmed,N,BRA,BRA,20,BRA-20,100.8,6.14,,1
15/12/2014,Warmed,N,BRA,BRA,20,BRA-20,122,6.47,,1
7/11/2014,Warmed,N,BRA,BRA,21,BRA-21,29.5,1.68,,1
17/11/2014,Warmed,N,BRA,BRA,21,BRA-21,42.4,2.31,,1
26/11/2014,Warmed,N,BRA,BRA,21,BRA-21,69.6,3.84,,1
1/12/2014,Warmed,N,BRA,BRA,21,BRA-21,86.9,4.24,,1
8/12/2014,Warmed,N,BRA,BRA,21,BRA-21,103.3,6.18,,1
15/12/2014,Warmed,N,BRA,BRA,21,BRA-21,119.1,6.32,,1
22/12/2014,Warmed,N,BRA,BRA,21,BRA-21,144,8.55,,1
29/12/2014,Warmed,N,BRA,BRA,21,BRA-21,163.5,8.8,,1
5/01/2015,Warmed,N,BRA,BRA,21,BRA-21,173.5,11.5,,1
7/11/2014,Warmed,N,BRA,BRA,22,BRA-22,29.3,1.79,,1
17/11/2014,Warmed,N,BRA,BRA,22,BRA-22,40.6,1.87,,1
26/11/2014,Warmed,N,BRA,BRA,22,BRA-22,63.4,4.68,,0
1/12/2014,Warmed,N,BRA,BRA,22,BRA-22,78.9,3.96,,1
7/11/2014,Warmed,N,BRA,BRA,23,BRA-23,28.7,1.93,,1
17/11/2014,Warmed,N,BRA,BRA,23,BRA-23,40,2.4,,1
26/11/2014,Warmed,N,BRA,BRA,23,BRA-23,65.6,3.41,,1
1/12/2014,Warmed,N,BRA,BRA,23,BRA-23,85.6,4.49,,1
8/12/2014,Warmed,N,BRA,BRA,23,BRA-23,104.4,5.29,,1
15/12/2014,Warmed,N,BRA,BRA,23,BRA-23,126.5,6.91,,1
22/12/2014,Warmed,N,BRA,BRA,23,BRA-23,156,8.41,,1
29/12/2014,Warmed,N,BRA,BRA,23,BRA-23,158.2,9.99,,1
5/01/2015,Warmed,N,BRA,BRA,23,BRA-23,164.5,10.98,,1
7/11/2014,Warmed,N,BRA,BRA,24,BRA-24,30.7,1.6,,1
17/11/2014,Warmed,N,BRA,BRA,24,BRA-24,44.5,2.4,,1
26/11/2014,Warmed,N,BRA,BRA,24,BRA-24,60.9,3.77,,1
1/12/2014,Warmed,N,BRA,BRA,24,BRA-24,81.7,4.05,,1
8/12/2014,Warmed,N,BRA,BRA,24,BRA-24,98.4,6.4,,1
15/12/2014,Warmed,N,BRA,BRA,24,BRA-24,107.8,6.84,,1
22/12/2014,Warmed,N,BRA,BRA,24,BRA-24,137,8.96,,0
29/12/2014,Warmed,N,BRA,BRA,24,BRA-24,147,8.89,,1
5/01/2015,Warmed,N,BRA,BRA,24,BRA-24,160.5,10.97,,1
7/11/2014,Warmed,N,BRA,BRA,25,BRA-25,29,1.92,,1
17/11/2014,Warmed,N,BRA,BRA,25,BRA-25,37.5,2.23,,1
26/11/2014,Warmed,N,BRA,BRA,25,BRA-25,55.8,3.92,,1
1/12/2014,Warmed,N,BRA,BRA,25,BRA-25,73.6,4.12,,1
15/12/2014,Warmed,N,BRA,BRA,25,BRA-25,102.9,7.41,,1
22/12/2014,Warmed,N,BRA,BRA,25,BRA-25,113.7,10.36,,0
29/12/2014,Warmed,N,BRA,BRA,25,BRA-25,133.2,9.33,,1
5/01/2015,Warmed,N,BRA,BRA,25,BRA-25,142,11.57,,1
7/11/2014,Warmed,N,BRA,BRA,26,BRA-26,26.8,1.43,,1
17/11/2014,Warmed,N,BRA,BRA,26,BRA-26,41.6,2.99,,1
26/11/2014,Warmed,N,BRA,BRA,26,BRA-26,68.5,3.43,,1
1/12/2014,Warmed,N,BRA,BRA,26,BRA-26,83.7,4.04,,1
8/12/2014,Warmed,N,BRA,BRA,26,BRA-26,103.2,4.99,,1
15/12/2014,Warmed,N,BRA,BRA,26,BRA-26,122.5,5.89,,1
22/12/2014,Warmed,N,BRA,BRA,26,BRA-26,147.6,7.76,,1
29/12/2014,Warmed,N,BRA,BRA,26,BRA-26,160,9.66,,1
5/01/2015,Warmed,N,BRA,BRA,26,BRA-26,173,10.96,,1
7/11/2014,Warmed,N,BRA,BRA,27,BRA-27,34,2.05,,1
17/11/2014,Warmed,N,BRA,BRA,27,BRA-27,49.5,2.21,,1
26/11/2014,Warmed,N,BRA,BRA,27,BRA-27,68.4,3.88,,1
1/12/2014,Warmed,N,BRA,BRA,27,BRA-27,88,4.98,,1
8/12/2014,Warmed,N,BRA,BRA,27,BRA-27,95.6,5.29,,1
15/12/2014,Warmed,N,BRA,BRA,27,BRA-27,117.4,6.74,,1
22/12/2014,Warmed,N,BRA,BRA,27,BRA-27,142.3,8.71,,1
29/12/2014,Warmed,N,BRA,BRA,27,BRA-27,157.5,9.24,,1
5/01/2015,Warmed,N,BRA,BRA,27,BRA-27,180.5,10.95,,1
7/11/2014,Warmed,N,BRA,BRA,28,BRA-28,25.1,1.5,,1
17/11/2014,Warmed,N,BRA,BRA,28,BRA-28,39.7,2.9,,0
20/11/2014,Warmed,N,BRA,BRA,28,BRA-28,43.3,2.73,,1
7/11/2014,Warmed,N,BRA,BRA,29,BRA-29,29,1.63,,1
17/11/2014,Warmed,N,BRA,BRA,29,BRA-29,43.4,2.83,,1
26/11/2014,Warmed,N,BRA,BRA,29,BRA-29,68.7,4.61,,1
1/12/2014,Warmed,N,BRA,BRA,29,BRA-29,85.6,4.79,,1
8/12/2014,Warmed,N,BRA,BRA,29,BRA-29,104.9,6.77,,1
15/12/2014,Warmed,N,BRA,BRA,29,BRA-29,123.6,7.62,,1
22/12/2014,Warmed,N,BRA,BRA,29,BRA-29,158,9.9,,1
29/12/2014,Warmed,N,BRA,BRA,29,BRA-29,176.5,12.06,,0
5/01/2015,Warmed,N,BRA,BRA,29,BRA-29,207,11.95,,1
7/11/2014,Home,N,BRA,BRA,3,BRA-3,31.6,1.88,,1
17/11/2014,Home,N,BRA,BRA,3,BRA-3,42.8,2.56,,1
26/11/2014,Home,N,BRA,BRA,3,BRA-3,65.2,4.16,,1
1/12/2014,Home,N,BRA,BRA,3,BRA-3,78,6.35,,1
8/12/2014,Home,N,BRA,BRA,3,BRA-3,94.3,7.67,,1
15/12/2014,Home,N,BRA,BRA,3,BRA-3,115.5,9.65,,1
22/12/2014,Home,N,BRA,BRA,3,BRA-3,129.4,10.89,,1
29/12/2014,Home,N,BRA,BRA,3,BRA-3,139,12.21,,1
5/01/2015,Home,N,BRA,BRA,3,BRA-3,158.5,15.68,,1
7/11/2014,Home,N,BRA,BRA,4,BRA-4,28.5,1.65,,1
17/11/2014,Home,N,BRA,BRA,4,BRA-4,40,2.54,,1
26/11/2014,Home,N,BRA,BRA,4,BRA-4,53.3,3.81,,1
1/12/2014,Home,N,BRA,BRA,4,BRA-4,69.3,5.12,,1
6/11/2014,Pre-treatment,N,BRA,BRA,40,BRA-40,26.6,1.5,,1
6/11/2014,Pre-treatment,N,BRA,BRA,41,BRA-41,25.2,1.36,,1
6/11/2014,Pre-treatment,N,BRA,BRA,42,BRA-42,28.9,1.3,,1
6/11/2014,Pre-treatment,N,BRA,BRA,43,BRA-43,30.5,1.7,,1
6/11/2014,Pre-treatment,N,BRA,BRA,44,BRA-44,27.1,1.44,,1
6/11/2014,Pre-treatment,N,BRA,BRA,45,BRA-45,27.5,1.43,,1
7/11/2014,Home,N,BRA,BRA,5,BRA-5,29.4,1.5,,1
17/11/2014,Home,N,BRA,BRA,5,BRA-5,39.5,2.36,,1
26/11/2014,Home,N,BRA,BRA,5,BRA-5,57.5,3.5,,1
1/12/2014,Home,N,BRA,BRA,5,BRA-5,74.8,5.69,,0
8/12/2014,Home,N,BRA,BRA,5,BRA-5,101.4,6.4,,0
15/12/2014,Home,N,BRA,BRA,5,BRA-5,116.9,6.32,,1
22/12/2014,Home,N,BRA,BRA,5,BRA-5,143.8,7.38,,1
29/12/2014,Home,N,BRA,BRA,5,BRA-5,149,8.8,,1
5/01/2015,Home,N,BRA,BRA,5,BRA-5,167,11.13,,1
7/11/2014,Home,N,BRA,BRA,6,BRA-6,28.6,1.55,,1
17/11/2014,Home,N,BRA,BRA,6,BRA-6,40.1,2.31,,1
26/11/2014,Home,N,BRA,BRA,6,BRA-6,60.3,3.87,,1
1/12/2014,Home,N,BRA,BRA,6,BRA-6,71.4,4.87,,1
8/12/2014,Home,N,BRA,BRA,6,BRA-6,94.6,5.64,,1
15/12/2014,Home,N,BRA,BRA,6,BRA-6,117.6,8.34,,1
22/12/2014,Home,N,BRA,BRA,6,BRA-6,129.6,8.37,,1
29/12/2014,Home,N,BRA,BRA,6,BRA-6,143.5,11.49,,1
5/01/2015,Home,N,BRA,BRA,6,BRA-6,164,16.05,,1
7/11/2014,Home,N,BRA,BRA,7,BRA-7,27.2,1.37,,1
17/11/2014,Home,N,BRA,BRA,7,BRA-7,36,1.89,,1
26/11/2014,Home,N,BRA,BRA,7,BRA-7,48.9,3.45,,1
1/12/2014,Home,N,BRA,BRA,7,BRA-7,62.9,3.69,,1
8/12/2014,Home,N,BRA,BRA,7,BRA-7,91.6,5.36,,1
15/12/2014,Home,N,BRA,BRA,7,BRA-7,106.9,6.06,,1
22/12/2014,Home,N,BRA,BRA,7,BRA-7,127.5,7.71,,1
29/12/2014,Home,N,BRA,BRA,7,BRA-7,139,10,,1
5/01/2015,Home,N,BRA,BRA,7,BRA-7,157,11.26,,1
7/11/2014,Home,N,BRA,BRA,8,BRA-8,33.5,2.15,,1
17/11/2014,Home,N,BRA,BRA,8,BRA-8,43.6,2.42,,1
26/11/2014,Home,N,BRA,BRA,8,BRA-8,63,3.95,,1
1/12/2014,Home,N,BRA,BRA,8,BRA-8,74,4.95,,1
8/12/2014,Home,N,BRA,BRA,8,BRA-8,96.3,6.71,,1
15/12/2014,Home,N,BRA,BRA,8,BRA-8,119.2,8.55,,1
22/12/2014,Home,N,BRA,BRA,8,BRA-8,145.2,10.06,,1
29/12/2014,Home,N,BRA,BRA,8,BRA-8,167.5,10.7,,1
5/01/2015,Home,N,BRA,BRA,8,BRA-8,176,12.2,,1
7/11/2014,Home,N,BRA,BRA,9,BRA-9,28.3,1.7,,1
17/11/2014,Home,N,BRA,BRA,9,BRA-9,38.2,2.4,,1
26/11/2014,Home,N,BRA,BRA,9,BRA-9,53.8,3.07,,1
1/12/2014,Home,N,BRA,BRA,9,BRA-9,69.1,5.25,,1
8/12/2014,Home,N,BRA,BRA,9,BRA-9,83.6,5.76,,1
15/12/2014,Home,N,BRA,BRA,9,BRA-9,98.8,8.17,,1
22/12/2014,Home,N,BRA,BRA,9,BRA-9,122.8,8.17,,1
29/12/2014,Home,N,BRA,BRA,9,BRA-9,137.5,10.08,,1
5/01/2015,Home,N,BRA,BRA,9,BRA-9,153.5,12.51,,1
7/11/2014,Home,S,TER,BTER,1,BTER-1,16.2,1.26,,1
17/11/2014,Home,S,TER,BTER,1,BTER-1,18.2,1.95,,1
26/11/2014,Home,S,TER,BTER,1,BTER-1,23.8,2.44,,1
1/12/2014,Home,S,TER,BTER,1,BTER-1,29.9,2.92,,1
8/12/2014,Home,S,TER,BTER,1,BTER-1,40,4.36,,1
15/12/2014,Home,S,TER,BTER,1,BTER-1,51.9,4.72,,1
22/12/2014,Home,S,TER,BTER,1,BTER-1,68.3,6,,1
29/12/2014,Home,S,TER,BTER,1,BTER-1,81.2,7.46,,1
5/01/2015,Home,S,TER,BTER,1,BTER-1,92.5,8.94,,1
7/11/2014,Home,S,TER,BTER,10,BTER-10,19.7,2.03,,0
17/11/2014,Home,S,TER,BTER,10,BTER-10,19,1.96,,1
7/11/2014,Home,S,TER,BTER,11,BTER-11,27.5,1.74,,1
17/11/2014,Home,S,TER,BTER,11,BTER-11,29,2.01,,1
20/11/2014,Home,S,BTER,BTER,11,BTER-11,30.8,2.21,,1
7/11/2014,Home,S,TER,BTER,12,BTER-12,23,1.56,,1
17/11/2014,Home,S,TER,BTER,12,BTER-12,24,1.88,,1
26/11/2014,Home,S,TER,BTER,12,BTER-12,26.4,2.21,,1
1/12/2014,Home,S,TER,BTER,12,BTER-12,30.8,2.74,,1
8/12/2014,Home,S,TER,BTER,12,BTER-12,36.7,3.79,,1
15/12/2014,Home,S,TER,BTER,12,BTER-12,44.6,4.14,,1
22/12/2014,Home,S,TER,BTER,12,BTER-12,55.6,6.04,,1
29/12/2014,Home,S,TER,BTER,12,BTER-12,67.9,6.93,,1
5/01/2015,Home,S,TER,BTER,12,BTER-12,80.5,8.58,,1
7/11/2014,Home,S,TER,BTER,2,BTER-2,16,1.22,,1
17/11/2014,Home,S,TER,BTER,2,BTER-2,17.2,1.6,,1
26/11/2014,Home,S,TER,BTER,2,BTER-2,22.5,2.24,,1
1/12/2014,Home,S,TER,BTER,2,BTER-2,29.1,2.77,,1
8/12/2014,Home,S,TER,BTER,2,BTER-2,39.6,3.86,,1
15/12/2014,Home,S,TER,BTER,2,BTER-2,49.8,4.77,,1
22/12/2014,Home,S,TER,BTER,2,BTER-2,63.1,6.97,,1
29/12/2014,Home,S,TER,BTER,2,BTER-2,78,8.09,,1
5/01/2015,Home,S,TER,BTER,2,BTER-2,98.5,9.13,,1
7/11/2014,Warmed,S,TER,BTER,20,BTER-20,13.2,0.94,,1
17/11/2014,Warmed,S,TER,BTER,20,BTER-20,15.4,1.43,,1
26/11/2014,Warmed,S,TER,BTER,20,BTER-20,23.1,2.66,,1
1/12/2014,Warmed,S,TER,BTER,20,BTER-20,32.2,2.83,,1
8/12/2014,Warmed,S,TER,BTER,20,BTER-20,44.9,4.39,,1
15/12/2014,Warmed,S,TER,BTER,20,BTER-20,54.1,7.95,,1
7/11/2014,Warmed,S,TER,BTER,21,BTER-21,26.6,1.62,,1
17/11/2014,Warmed,S,TER,BTER,21,BTER-21,30.5,2.34,,1
26/11/2014,Warmed,S,TER,BTER,21,BTER-21,38.4,4.16,,1
1/12/2014,Warmed,S,TER,BTER,21,BTER-21,51.6,4.9,,1
8/12/2014,Warmed,S,TER,BTER,21,BTER-21,72.4,5.76,,1
15/12/2014,Warmed,S,TER,BTER,21,BTER-21,84.6,7.19,,1
22/12/2014,Warmed,S,TER,BTER,21,BTER-21,98.3,8.51,,1
29/12/2014,Warmed,S,TER,BTER,21,BTER-21,114.3,9.96,,1
5/01/2015,Warmed,S,TER,BTER,21,BTER-21,128.5,11.85,,1
7/11/2014,Warmed,S,TER,BTER,22,BTER-22,13.5,1.05,,1
17/11/2014,Warmed,S,TER,BTER,22,BTER-22,18.2,1.77,,1
26/11/2014,Warmed,S,TER,BTER,22,BTER-22,30.2,3.58,,1
1/12/2014,Warmed,S,TER,BTER,22,BTER-22,41.7,4.08,,1
8/12/2014,Warmed,S,TER,BTER,22,BTER-22,53.4,6.13,,1
15/12/2014,Warmed,S,TER,BTER,22,BTER-22,66,7.09,,1
22/12/2014,Warmed,S,TER,BTER,22,BTER-22,81.6,9.15,,1
29/12/2014,Warmed,S,TER,BTER,22,BTER-22,97.2,8.88,,0
5/01/2015,Warmed,S,TER,BTER,22,BTER-22,118.5,12.01,,1
7/11/2014,Warmed,S,TER,BTER,23,BTER-23,19.4,1.35,,1
17/11/2014,Warmed,S,TER,BTER,23,BTER-23,24.6,2.05,,1
20/11/2014,Warmed,S,BTER,BTER,23,BTER-23,28,2.28,,1
7/11/2014,Warmed,S,TER,BTER,24,BTER-24,18.1,1.39,,1
17/11/2014,Warmed,S,TER,BTER,24,BTER-24,21.6,1.98,,1
26/11/2014,Warmed,S,TER,BTER,24,BTER-24,36.5,3.65,,1
1/12/2014,Warmed,S,TER,BTER,24,BTER-24,49.5,4.17,,1
8/12/2014,Warmed,S,TER,BTER,24,BTER-24,61.1,5.25,,1
15/12/2014,Warmed,S,TER,BTER,24,BTER-24,73.1,7.1,,1
22/12/2014,Warmed,S,TER,BTER,24,BTER-24,85.9,9.29,,1
29/12/2014,Warmed,S,TER,BTER,24,BTER-24,100.8,9.47,,1
5/01/2015,Warmed,S,TER,BTER,24,BTER-24,124.5,11.84,,1
7/11/2014,Warmed,S,TER,BTER,25,BTER-25,14.4,0.93,,1
17/11/2014,Warmed,S,TER,BTER,25,BTER-25,16.7,1.67,,1
26/11/2014,Warmed,S,TER,BTER,25,BTER-25,26.8,2.74,,1
1/12/2014,Warmed,S,TER,BTER,25,BTER-25,39.1,3.15,,1
8/12/2014,Warmed,S,TER,BTER,25,BTER-25,52.7,4.69,,1
15/12/2014,Warmed,S,TER,BTER,25,BTER-25,68.1,6.03,,1
22/12/2014,Warmed,S,TER,BTER,25,BTER-25,82,7.29,,1
29/12/2014,Warmed,S,TER,BTER,25,BTER-25,95.5,8.83,,1
5/01/2015,Warmed,S,TER,BTER,25,BTER-25,99,8.88,,1
7/11/2014,Warmed,S,TER,BTER,26,BTER-26,24.7,1.52,,1
17/11/2014,Warmed,S,TER,BTER,26,BTER-26,25.7,2.07,,1
26/11/2014,Warmed,S,TER,BTER,26,BTER-26,31.3,4.61,,1
1/12/2014,Warmed,S,TER,BTER,26,BTER-26,39.3,5.54,,1
8/12/2014,Warmed,S,TER,BTER,26,BTER-26,60.4,7.74,,0
15/12/2014,Warmed,S,TER,BTER,26,BTER-26,79.8,6.42,,1
22/12/2014,Warmed,S,TER,BTER,26,BTER-26,99.6,8,,1
29/12/2014,Warmed,S,TER,BTER,26,BTER-26,107.2,10.42,,1
5/01/2015,Warmed,S,TER,BTER,26,BTER-26,119,12.78,,1
7/11/2014,Warmed,S,TER,BTER,27,BTER-27,21,1.21,,1
17/11/2014,Warmed,S,TER,BTER,27,BTER-27,23.3,1.84,,1
26/11/2014,Warmed,S,TER,BTER,27,BTER-27,32.6,3.89,,1
1/12/2014,Warmed,S,TER,BTER,27,BTER-27,44.3,4.01,,1
8/12/2014,Warmed,S,TER,BTER,27,BTER-27,63.7,5.9,,1
15/12/2014,Warmed,S,TER,BTER,27,BTER-27,75.1,6.76,,1
22/12/2014,Warmed,S,TER,BTER,27,BTER-27,91.9,7.92,,1
29/12/2014,Warmed,S,TER,BTER,27,BTER-27,108.5,9.48,,1
5/01/2015,Warmed,S,TER,BTER,27,BTER-27,117.5,9.97,,1
7/11/2014,Warmed,S,TER,BTER,28,BTER-28,20.8,1.46,,1
17/11/2014,Warmed,S,TER,BTER,28,BTER-28,23.6,2.07,,1
26/11/2014,Warmed,S,TER,BTER,28,BTER-28,38.7,4.67,,0
1/12/2014,Warmed,S,TER,BTER,28,BTER-28,52.8,4.63,,1
8/12/2014,Warmed,S,TER,BTER,28,BTER-28,67.7,6.17,,1
15/12/2014,Warmed,S,TER,BTER,28,BTER-28,83.2,9.87,,1
22/12/2014,Warmed,S,TER,BTER,28,BTER-28,110.4,10.28,,1
29/12/2014,Warmed,S,TER,BTER,28,BTER-28,128,10.99,,1
5/01/2015,Warmed,S,TER,BTER,28,BTER-28,142,11.65,,1
7/11/2014,Warmed,S,TER,BTER,29,BTER-29,27.6,1.78,,1
17/11/2014,Warmed,S,TER,BTER,29,BTER-29,33,2.79,,1
26/11/2014,Warmed,S,TER,BTER,29,BTER-29,46.3,5.79,,0
